RUN	io.gatling.js.JsSimulation	jssimulation	1730584003490	 	3.12.0
USER	Get Authorized User	END	1730584005967
USER	Get Authorized User	START	1730584006000
REQUEST		get user	1730584005891	1730584006009	OK	 
USER	Get Authorized User	END	1730584006010
USER	Get Authorized User	START	1730584006047
REQUEST		get user	1730584005938	1730584006059	OK	 
USER	Get Authorized User	END	1730584006060
USER	Get Authorized User	START	1730584006092
REQUEST		get user	1730584006000	1730584006122	OK	 
USER	Get Authorized User	END	1730584006123
USER	Get Authorized User	START	1730584006141
REQUEST		get user	1730584006047	1730584006177	OK	 
USER	Get Authorized User	END	1730584006178
USER	Get Authorized User	START	1730584006186
REQUEST		get user	1730584006092	1730584006211	OK	 
USER	Get Authorized User	END	1730584006212
USER	Get Authorized User	START	1730584006233
REQUEST		get user	1730584006140	1730584006265	OK	 
USER	Get Authorized User	END	1730584006265
USER	Get Authorized User	START	1730584006283
REQUEST		get user	1730584006185	1730584006309	OK	 
USER	Get Authorized User	END	1730584006310
USER	Get Authorized User	START	1730584006343
REQUEST		get user	1730584006232	1730584006358	OK	 
USER	Get Authorized User	END	1730584006359
USER	Get Authorized User	START	1730584006389
REQUEST		get user	1730584006282	1730584006407	OK	 
USER	Get Authorized User	END	1730584006409
USER	Get Authorized User	START	1730584006436
REQUEST		get user	1730584006342	1730584006469	OK	 
USER	Get Authorized User	END	1730584006469
USER	Get Authorized User	START	1730584006482
REQUEST		get user	1730584006388	1730584006526	OK	 
USER	Get Authorized User	END	1730584006527
USER	Get Authorized User	START	1730584006543
USER	Get Authorized User	START	1730584006589
REQUEST		get user	1730584006481	1730584006608	OK	 
USER	Get Authorized User	END	1730584006610
USER	Get Authorized User	START	1730584006639
REQUEST		get user	1730584006542	1730584006664	OK	 
USER	Get Authorized User	END	1730584006665
USER	Get Authorized User	START	1730584006683
REQUEST		get user	1730584006435	1730584006691	OK	 
USER	Get Authorized User	END	1730584006693
REQUEST		get user	1730584006588	1730584006718	OK	 
USER	Get Authorized User	END	1730584006720
USER	Get Authorized User	START	1730584006731
REQUEST		get user	1730584006636	1730584006764	OK	 
USER	Get Authorized User	END	1730584006765
USER	Get Authorized User	START	1730584006792
REQUEST		get user	1730584006682	1730584006807	OK	 
USER	Get Authorized User	END	1730584006808
USER	Get Authorized User	START	1730584006839
REQUEST		get user	1730584006730	1730584006872	OK	 
USER	Get Authorized User	END	1730584006874
USER	Get Authorized User	START	1730584006884
USER	Get Authorized User	START	1730584006931
REQUEST		get user	1730584006791	1730584006932	OK	 
USER	Get Authorized User	END	1730584006934
REQUEST		get user	1730584006838	1730584006961	OK	 
USER	Get Authorized User	END	1730584006963
USER	Get Authorized User	START	1730584006992
REQUEST		get user	1730584006883	1730584007019	OK	 
USER	Get Authorized User	END	1730584007021
USER	Get Authorized User	START	1730584007039
REQUEST		get user	1730584006930	1730584007057	OK	 
USER	Get Authorized User	END	1730584007058
USER	Get Authorized User	START	1730584007083
REQUEST		get user	1730584006991	1730584007116	OK	 
USER	Get Authorized User	END	1730584007117
USER	Get Authorized User	START	1730584007129
REQUEST		get user	1730584007037	1730584007158	OK	 
USER	Get Authorized User	END	1730584007158
USER	Get Authorized User	START	1730584007191
REQUEST		get user	1730584007083	1730584007200	OK	 
USER	Get Authorized User	END	1730584007201
USER	Get Authorized User	START	1730584007236
REQUEST		get user	1730584007129	1730584007264	OK	 
USER	Get Authorized User	END	1730584007265
USER	Get Authorized User	START	1730584007282
REQUEST		get user	1730584007190	1730584007308	OK	 
USER	Get Authorized User	END	1730584007309
USER	Get Authorized User	START	1730584007328
REQUEST		get user	1730584007236	1730584007361	OK	 
USER	Get Authorized User	END	1730584007363
USER	Get Authorized User	START	1730584007391
REQUEST		get user	1730584007282	1730584007405	OK	 
USER	Get Authorized User	END	1730584007407
USER	Get Authorized User	START	1730584007437
REQUEST		get user	1730584007328	1730584007455	OK	 
USER	Get Authorized User	END	1730584007456
USER	Get Authorized User	START	1730584007483
REQUEST		get user	1730584007390	1730584007516	OK	 
USER	Get Authorized User	END	1730584007518
USER	Get Authorized User	START	1730584007532
REQUEST		get user	1730584007436	1730584007557	OK	 
USER	Get Authorized User	END	1730584007559
USER	Get Authorized User	START	1730584007591
REQUEST		get user	1730584007483	1730584007616	OK	 
USER	Get Authorized User	END	1730584007617
USER	Get Authorized User	START	1730584007638
REQUEST		get user	1730584007531	1730584007659	OK	 
USER	Get Authorized User	END	1730584007660
USER	Get Authorized User	START	1730584007685
USER	Get Authorized User	START	1730584007732
REQUEST		get user	1730584007590	1730584007739	OK	 
USER	Get Authorized User	END	1730584007739
REQUEST		get user	1730584007637	1730584007762	OK	 
USER	Get Authorized User	END	1730584007762
USER	Get Authorized User	START	1730584007793
REQUEST		get user	1730584007685	1730584007813	OK	 
USER	Get Authorized User	END	1730584007815
USER	Get Authorized User	START	1730584007840
REQUEST		get user	1730584007731	1730584007859	OK	 
USER	Get Authorized User	END	1730584007861
USER	Get Authorized User	START	1730584007885
USER	Get Authorized User	START	1730584007933
REQUEST		get user	1730584007792	1730584007937	OK	 
USER	Get Authorized User	END	1730584007938
REQUEST		get user	1730584007839	1730584007976	OK	 
USER	Get Authorized User	END	1730584007977
USER	Get Authorized User	START	1730584007994
REQUEST		get user	1730584007884	1730584008004	OK	 
USER	Get Authorized User	END	1730584008005
USER	Get Authorized User	START	1730584008040
REQUEST		get user	1730584007932	1730584008050	OK	 
USER	Get Authorized User	END	1730584008051
USER	Get Authorized User	START	1730584008088
REQUEST		get user	1730584007993	1730584008120	OK	 
USER	Get Authorized User	END	1730584008121
USER	Get Authorized User	START	1730584008133
REQUEST		get user	1730584008039	1730584008165	OK	 
USER	Get Authorized User	END	1730584008165
USER	Get Authorized User	START	1730584008182
REQUEST		get user	1730584008087	1730584008208	OK	 
USER	Get Authorized User	END	1730584008210
USER	Get Authorized User	START	1730584008244
REQUEST		get user	1730584008133	1730584008257	OK	 
USER	Get Authorized User	END	1730584008259
USER	Get Authorized User	START	1730584008288
REQUEST		get user	1730584008181	1730584008312	OK	 
USER	Get Authorized User	END	1730584008313
USER	Get Authorized User	START	1730584008334
REQUEST		get user	1730584008242	1730584008375	OK	 
USER	Get Authorized User	END	1730584008376
USER	Get Authorized User	START	1730584008380
REQUEST		get user	1730584008287	1730584008420	OK	 
USER	Get Authorized User	END	1730584008421
USER	Get Authorized User	START	1730584008442
REQUEST		get user	1730584008333	1730584008470	OK	 
USER	Get Authorized User	END	1730584008471
USER	Get Authorized User	START	1730584008490
REQUEST		get user	1730584008380	1730584008499	OK	 
USER	Get Authorized User	END	1730584008500
USER	Get Authorized User	START	1730584008537
REQUEST		get user	1730584008441	1730584008568	OK	 
USER	Get Authorized User	END	1730584008568
USER	Get Authorized User	START	1730584008583
USER	Get Authorized User	START	1730584008630
REQUEST		get user	1730584008489	1730584008634	OK	 
USER	Get Authorized User	END	1730584008636
REQUEST		get user	1730584008536	1730584008672	OK	 
USER	Get Authorized User	END	1730584008673
USER	Get Authorized User	START	1730584008690
REQUEST		get user	1730584008583	1730584008705	OK	 
USER	Get Authorized User	END	1730584008706
USER	Get Authorized User	START	1730584008736
REQUEST		get user	1730584008629	1730584008778	OK	 
USER	Get Authorized User	END	1730584008780
USER	Get Authorized User	START	1730584008784
REQUEST		get user	1730584008689	1730584008808	OK	 
USER	Get Authorized User	END	1730584008809
USER	Get Authorized User	START	1730584008829
REQUEST		get user	1730584008736	1730584008868	OK	 
USER	Get Authorized User	END	1730584008869
USER	Get Authorized User	START	1730584008891
REQUEST		get user	1730584008783	1730584008901	OK	 
USER	Get Authorized User	END	1730584008902
USER	Get Authorized User	START	1730584008937
REQUEST		get user	1730584008828	1730584008955	OK	 
USER	Get Authorized User	END	1730584008956
USER	Get Authorized User	START	1730584008983
REQUEST		get user	1730584008890	1730584009015	OK	 
USER	Get Authorized User	END	1730584009017
USER	Get Authorized User	START	1730584009045
REQUEST		get user	1730584008936	1730584009057	OK	 
USER	Get Authorized User	END	1730584009059
USER	Get Authorized User	START	1730584009090
REQUEST		get user	1730584008982	1730584009110	OK	 
USER	Get Authorized User	END	1730584009110
USER	Get Authorized User	START	1730584009135
REQUEST		get user	1730584009044	1730584009167	OK	 
USER	Get Authorized User	END	1730584009168
USER	Get Authorized User	START	1730584009182
REQUEST		get user	1730584009090	1730584009184	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009187
REQUEST		get user	1730584009135	1730584009229	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009229
USER	Get Authorized User	START	1730584009243
REQUEST		get user	1730584009181	1730584009280	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009281
USER	Get Authorized User	START	1730584009289
USER	Get Authorized User	START	1730584009336
REQUEST		get user	1730584009243	1730584009340	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009341
USER	Get Authorized User	START	1730584009380
REQUEST		get user	1730584009288	1730584009389	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009389
REQUEST		get user	1730584009335	1730584009435	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009436
USER	Get Authorized User	START	1730584009442
REQUEST		get user	1730584009380	1730584009481	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009483
USER	Get Authorized User	START	1730584009487
USER	Get Authorized User	START	1730584009532
REQUEST		get user	1730584009441	1730584009550	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009551
USER	Get Authorized User	START	1730584009581
REQUEST		get user	1730584009486	1730584009591	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009592
REQUEST		get user	1730584009532	1730584009627	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009629
USER	Get Authorized User	START	1730584009641
USER	Get Authorized User	START	1730584009686
REQUEST		get user	1730584009580	1730584009694	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009695
USER	Get Authorized User	START	1730584009733
REQUEST		get user	1730584009641	1730584009737	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009737
REQUEST		get user	1730584009686	1730584009783	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009783
USER	Get Authorized User	START	1730584009794
REQUEST		get user	1730584009732	1730584009836	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009838
USER	Get Authorized User	START	1730584009841
USER	Get Authorized User	START	1730584009885
REQUEST		get user	1730584009793	1730584009888	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009889
USER	Get Authorized User	START	1730584009933
REQUEST		get user	1730584009840	1730584009939	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009941
REQUEST		get user	1730584009885	1730584009983	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584009984
USER	Get Authorized User	START	1730584009994
REQUEST		get user	1730584009932	1730584010039	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	START	1730584010040
USER	Get Authorized User	END	1730584010040
USER	Get Authorized User	START	1730584010087
REQUEST		get user	1730584009993	1730584010095	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010096
USER	Get Authorized User	START	1730584010134
REQUEST		get user	1730584010039	1730584010141	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010142
REQUEST		get user	1730584010086	1730584010180	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	START	1730584010180
USER	Get Authorized User	END	1730584010180
REQUEST		get user	1730584010133	1730584010229	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010231
USER	Get Authorized User	START	1730584010243
REQUEST		get user	1730584010180	1730584010277	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010279
USER	Get Authorized User	START	1730584010288
USER	Get Authorized User	START	1730584010335
REQUEST		get user	1730584010242	1730584010345	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010347
USER	Get Authorized User	START	1730584010380
REQUEST		get user	1730584010287	1730584010390	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010391
REQUEST		get user	1730584010333	1730584010438	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010439
USER	Get Authorized User	START	1730584010441
USER	Get Authorized User	START	1730584010488
REQUEST		get user	1730584010379	1730584010498	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010501
USER	Get Authorized User	START	1730584010535
REQUEST		get user	1730584010440	1730584010548	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010550
USER	Get Authorized User	START	1730584010579
REQUEST		get user	1730584010487	1730584010611	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010613
REQUEST		get user	1730584010534	1730584010632	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010633
USER	Get Authorized User	START	1730584010641
REQUEST		get user	1730584010579	1730584010680	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010681
USER	Get Authorized User	START	1730584010686
USER	Get Authorized User	START	1730584010733
REQUEST		get user	1730584010640	1730584010740	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010742
REQUEST		get user	1730584010685	1730584010783	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010783
USER	Get Authorized User	START	1730584010793
REQUEST		get user	1730584010732	1730584010829	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010830
USER	Get Authorized User	START	1730584010839
USER	Get Authorized User	START	1730584010886
REQUEST		get user	1730584010793	1730584010902	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010903
USER	Get Authorized User	START	1730584010933
REQUEST		get user	1730584010839	1730584010945	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010946
USER	Get Authorized User	START	1730584010980
REQUEST		get user	1730584010885	1730584010991	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584010991
USER	Get Authorized User	START	1730584011041
REQUEST		get user	1730584010933	1730584011048	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011049
REQUEST		get user	1730584010979	1730584011084	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011086
USER	Get Authorized User	START	1730584011088
USER	Get Authorized User	START	1730584011133
REQUEST		get user	1730584011041	1730584011149	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011150
USER	Get Authorized User	START	1730584011179
REQUEST		get user	1730584011087	1730584011200	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011201
REQUEST		get user	1730584011132	1730584011239	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011239
USER	Get Authorized User	START	1730584011242
REQUEST		get user	1730584011179	1730584011274	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011276
USER	Get Authorized User	START	1730584011290
USER	Get Authorized User	START	1730584011336
REQUEST		get user	1730584011241	1730584011340	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011341
USER	Get Authorized User	START	1730584011382
REQUEST		get user	1730584011289	1730584011394	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011394
REQUEST		get user	1730584011335	1730584011441	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011442
USER	Get Authorized User	START	1730584011443
USER	Get Authorized User	START	1730584011490
REQUEST		get user	1730584011381	1730584011491	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011491
USER	Get Authorized User	START	1730584011538
REQUEST		get user	1730584011443	1730584011553	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011554
USER	Get Authorized User	START	1730584011584
REQUEST		get user	1730584011490	1730584011590	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011591
USER	Get Authorized User	START	1730584011630
REQUEST		get user	1730584011537	1730584011641	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011642
REQUEST		get user	1730584011583	1730584011685	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011687
USER	Get Authorized User	START	1730584011693
REQUEST		get user	1730584011630	1730584011730	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011731
USER	Get Authorized User	START	1730584011739
USER	Get Authorized User	START	1730584011784
REQUEST		get user	1730584011692	1730584011792	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011794
USER	Get Authorized User	START	1730584011830
REQUEST		get user	1730584011738	1730584011845	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011847
USER	Get Authorized User	START	1730584011891
REQUEST		get user	1730584011784	1730584011891	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011893
REQUEST		get user	1730584011829	1730584011930	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011932
USER	Get Authorized User	START	1730584011937
USER	Get Authorized User	START	1730584011983
REQUEST		get user	1730584011890	1730584011995	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584011997
USER	Get Authorized User	START	1730584012044
REQUEST		get user	1730584011936	1730584012045	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012045
USER	Get Authorized User	START	1730584012091
REQUEST		get user	1730584011982	1730584012090	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012092
USER	Get Authorized User	START	1730584012137
REQUEST		get user	1730584012044	1730584012154	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012155
USER	Get Authorized User	START	1730584012184
REQUEST		get user	1730584012090	1730584012194	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012195
USER	Get Authorized User	START	1730584012229
REQUEST		get user	1730584012136	1730584012246	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012247
REQUEST		get user	1730584012183	1730584012280	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012282
USER	Get Authorized User	START	1730584012293
REQUEST		get user	1730584012229	1730584012323	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012325
USER	Get Authorized User	START	1730584012340
USER	Get Authorized User	START	1730584012388
REQUEST		get user	1730584012292	1730584012396	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012396
USER	Get Authorized User	START	1730584012435
REQUEST		get user	1730584012339	1730584012445	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012446
USER	Get Authorized User	START	1730584012482
REQUEST		get user	1730584012387	1730584012482	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012483
USER	Get Authorized User	START	1730584012544
REQUEST		get user	1730584012435	1730584012545	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012546
REQUEST		get user	1730584012481	1730584012577	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012578
USER	Get Authorized User	START	1730584012589
USER	Get Authorized User	START	1730584012635
REQUEST		get user	1730584012543	1730584012639	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012640
USER	Get Authorized User	START	1730584012682
REQUEST		get user	1730584012589	1730584012692	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012694
REQUEST		get user	1730584012634	1730584012741	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012742
USER	Get Authorized User	START	1730584012745
REQUEST		get user	1730584012682	1730584012786	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012787
USER	Get Authorized User	START	1730584012791
USER	Get Authorized User	START	1730584012837
REQUEST		get user	1730584012744	1730584012846	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012847
USER	Get Authorized User	START	1730584012884
REQUEST		get user	1730584012790	1730584012903	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012903
USER	Get Authorized User	START	1730584012931
REQUEST		get user	1730584012836	1730584012933	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012934
REQUEST		get user	1730584012884	1730584012984	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584012985
USER	Get Authorized User	START	1730584012993
REQUEST		get user	1730584012931	1730584013026	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013028
USER	Get Authorized User	START	1730584013038
USER	Get Authorized User	START	1730584013086
REQUEST		get user	1730584012992	1730584013093	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013094
USER	Get Authorized User	START	1730584013131
REQUEST		get user	1730584013038	1730584013137	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013138
REQUEST		get user	1730584013085	1730584013189	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013189
USER	Get Authorized User	START	1730584013192
REQUEST		get user	1730584013131	1730584013231	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013231
USER	Get Authorized User	START	1730584013240
USER	Get Authorized User	START	1730584013286
REQUEST		get user	1730584013192	1730584013295	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013295
USER	Get Authorized User	START	1730584013331
REQUEST		get user	1730584013239	1730584013335	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013336
USER	Get Authorized User	START	1730584013378
REQUEST		get user	1730584013285	1730584013378	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013379
REQUEST		get user	1730584013330	1730584013428	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013429
USER	Get Authorized User	START	1730584013441
REQUEST		get user	1730584013378	1730584013474	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013476
USER	Get Authorized User	START	1730584013489
USER	Get Authorized User	START	1730584013536
REQUEST		get user	1730584013440	1730584013540	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013540
USER	Get Authorized User	START	1730584013582
REQUEST		get user	1730584013488	1730584013598	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013599
REQUEST		get user	1730584013535	1730584013639	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013640
USER	Get Authorized User	START	1730584013644
REQUEST		get user	1730584013581	1730584013680	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013682
USER	Get Authorized User	START	1730584013688
USER	Get Authorized User	START	1730584013734
REQUEST		get user	1730584013643	1730584013748	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013749
USER	Get Authorized User	START	1730584013781
REQUEST		get user	1730584013688	1730584013787	KO	status.find.in([200, 209], 304), found 429
USER	Get Authorized User	END	1730584013789
REQUEST		get user	1730584013733	1730584013841	KO	status.find.in([200, 209], 304), found 429
